RA,DEC,COADD_OBJECT_ID,DNF_ZMC_MOF,DNF_ZMC_SOF,DNF_ZMEAN_MOF,DNF_ZMEAN_SOF,DNF_ZSIGMA_MOF,DNF_ZSIGMA_SOF,EXTENDED_CLASS_MASH_SOF,FLAGS_FOOTPRINT,FLAGS_FOREGROUND,FLAGS_GOLD,SOF_CM_MAG_CORRECTED_G,SOF_CM_MAG_CORRECTED_I,SOF_CM_MAG_CORRECTED_R,SOF_CM_MAG_CORRECTED_Z,SOURCE,Z,ERR_Z,GminusR,GminusI,GminusZ,RminusI,RminusZ,IminusZ,C:objID
36.319592,-5.814776,116103497,0.103875,0.0558566,0.12628835,0.13659157,0.01170305,0.00826102,3,1,0,0,18.25442244,17.14488834,17.48782501,16.93668062,GAMA,0.05312,-9.999,0.76659743,1.1095341,1.31774182,0.34293667,0.55114439,0.20820772,93878432
35.994966,-5.837308,116104654,0.20818999,0.20818999,0.2127842,0.2104726,0.00849056,0.0066859,3,1,0,0,20.09943461,18.42832561,18.85828342,18.11578183,GAMA,0.19669,-9.999,1.24115119,1.671109,1.98365278,0.42995781,0.74250159,0.31254378,117477896
36.11373,-5.956385,116110045,0.25442001,0.25442001,0.22136407,0.21926501,0.02192445,0.01890215,3,1,0,0,19.29742965,18.12177356,18.49248559,17.92986441,GAMA,0.23607,-9.999,0.80494406,1.17565609,1.36756524,0.37071203,0.56262118,0.19190915,117548192
34.519258,-5.93441,104695517,0.38578999,0.38578999,0.38578999,0.38578999,0.001,0.001,3,1,0,0,21.0740147,18.70801729,19.27878768,18.40478118,GAMA,0.38579,-9.999,1.79522702,2.36599741,2.66923352,0.57077039,0.8740065,0.30323611,117548280
34.644482,-5.911896,104694163,0.33249,0.23463701,0.26712197,0.26462615,0.00471436,0.00436341,3,1,0,0,20.19974874,18.43334604,18.90770483,18.14635663,GAMA,0.28945,-9.999,1.29204391,1.7664027,2.05339211,0.47435879,0.7613482,0.28698941,125250231
34.799879,-6.624846,105485655,0.14071999,0.14071999,0.17057073,0.16897033,0.04957973,0.04654194,3,1,0,0,20.04087764,19.31595848,19.54902614,19.22513663,GAMA,0.14963,-9.999,0.4918515,0.72491916,0.81574101,0.23306766,0.32388951,0.09082185,117560594
34.808499,-5.87215,104691673,0.14949,0.14949,0.14949,0.14949,0.001,0.001,3,1,0,0,18.96904291,17.57565841,17.98391922,17.28182629,GAMA,0.14949,-9.999,0.98512369,1.3933845,1.68721662,0.40826081,0.70209293,0.29383212,92315026
36.100936,-6.476645,117435544,0.15098,0.20858,0.09541336,0.22749309,0.00918636,0.04930036,3,1,0,0,20.44632735,19.51541213,19.77193861,19.34302417,GAMA,0.28163,-9.999,0.67438874,0.93091522,1.10330318,0.25652648,0.42891444,0.17238796,117478733
36.47019,-5.898123,116107279,0.341245,0.33072099,0.35150003,0.34663421,0.00790656,0.0077386,3,1,0,0,20.58610477,18.3698099,18.93718219,18.05173727,GAMA,0.33923,-9.999,1.64892258,2.21629487,2.5343675,0.56737229,0.88544492,0.31807263,117478198
35.676607,-5.922323,112116141,0.18311,0.18311,0.18311,0.18311,0.001,0.001,3,1,0,0,20.58072182,19.03330978,19.4415462,18.71799403,GAMA,0.18311,-9.999,1.13917562,1.54741204,1.86272779,0.40823642,0.72355217,0.31531575,118719918
36.189383,-6.226932,117422665,0.19678999,0.32652599,0.27457926,0.26863387,0.00893992,0.00477328,3,1,0,0,20.59714879,18.98099154,19.44515731,18.6683371,GAMA,0.21883,-9.999,1.15199148,1.61615725,1.92881169,0.46416577,0.77682021,0.31265444,101810943
35.967144,-6.123696,111766432,0.17365,0.17365,0.17365,0.17365,0.001,0.001,3,1,0,0,20.32565178,19.32092344,19.6351211,19.13320104,GAMA,0.17365,-9.999,0.69053068,1.00472834,1.19245074,0.31419766,0.50192006,0.1877224,101115891
34.597378,-6.410477,94832853,0.19628,0.1998,0.30154371,0.29972517,0.02220057,0.01932247,3,1,0,0,20.45941112,19.31386331,19.61957451,19.11962587,GAMA,0.27924,-9.999,0.83983661,1.14554781,1.33978525,0.3057112,0.49994864,0.19423744,117415470
36.15182,-6.287356,117426110,0.23322999,0.23322999,0.23322999,0.23322999,0.001,0.001,3,1,0,0,19.97344743,18.71799137,19.00895653,18.52850738,GAMA,0.23323,-9.999,0.9644909,1.25545606,1.44494005,0.29096516,0.48044915,0.18948399,111765446
35.906784,-5.822363,116104029,0.226349,0.226349,0.22155216,0.22159545,0.00668913,0.00816458,3,1,0,0,19.83542943,18.12809688,18.56681222,17.83044913,GAMA,0.21129,-9.999,1.26861721,1.70733255,2.0049803,0.43871534,0.73636309,0.29764775,117429149
36.093302,-5.99991,116111779,0.34588999,0.34588999,0.34465379,0.34257835,0.00486867,0.00447267,3,1,0,0,20.95460618,18.86227286,19.39051622,18.57937205,GAMA,0.32148,-9.999,1.56408996,2.09233332,2.37523413,0.52824336,0.81114417,0.28290081,101832983
36.547251,-5.892402,116107038,0.31735,0.31735,0.31735,0.31735,0.001,0.001,3,1,0,0,20.72675688,18.70744029,19.20663995,18.42172736,GAMA,0.31735,-9.999,1.52011693,2.01931659,2.30502952,0.49919966,0.78491259,0.28571293,116102573
36.639444,-6.044211,118930904,0.31290999,0.31290999,0.33343619,0.33175376,0.01347271,0.01650942,3,1,0,0,21.18320109,19.09723775,19.6057837,18.80108231,GAMA,0.31252,-9.999,1.57741739,2.08596334,2.38211878,0.50854595,0.80470139,0.29615544,104678351
34.753356,-5.964092,104697136,0.08562,0.08562,0.08562,0.08562,0.001,0.001,3,1,0,0,18.4258514,17.53863411,17.8473806,17.32521473,GAMA,0.08562,-9.999,0.5784708,0.88721729,1.10063667,0.30874649,0.52216587,0.21341938,118648973
34.629526,-6.751205,105491933,0.16791999,0.168611,0.20184302,0.17529106,0.00437252,0.00267676,3,1,0,0,19.8824214,18.29015015,18.75601189,17.93928354,GAMA,0.17744,-9.999,1.12640951,1.59227125,1.94313786,0.46586174,0.81672835,0.35086661,151944515
36.337589,-5.889649,116106824,0.28145999,0.25852001,0.27747667,0.2802411,0.01616985,0.01333998,3,1,0,0,19.98630613,18.07687296,18.56437716,17.78087461,GAMA,0.28079,-9.999,1.42192897,1.90943317,2.20543152,0.4875042,0.78350255,0.29599835,116111819
34.724281,-6.280755,105467002,0.0494,0.0494,0.02942852,0.02939132,0.00103603,0.00077956,3,1,0,0,16.61101584,16.10862982,16.19672163,15.93921592,GAMA,0.01942,-9.999,0.41429421,0.50238602,0.67179992,0.08809181,0.25750571,0.1694139,110146554
34.76784,-5.993794,104698935,0.25711,0.25711,0.27839461,0.2785317,0.03153725,0.0254079,3,1,0,0,20.77283427,19.2033203,19.59078405,18.93010246,GAMA,0.42225,-9.999,1.18205022,1.56951397,1.84273181,0.38746375,0.66068159,0.27321784,110479703
34.758558,-5.953015,104696634,0.34926999,0.34926999,0.34926999,0.34926999,0.001,0.001,3,1,0,0,20.27872946,18.64983891,19.1102677,18.34124351,GAMA,0.34927,-9.999,1.16846176,1.62889055,1.93748595,0.46042879,0.76902419,0.3085954,101114792
36.397578,-6.166416,117419430,0.0445984,0.0436644,0.05396384,0.05213979,0.00174679,0.001684,3,1,0,0,17.71970408,17.18761058,17.33352371,17.05073263,GAMA,0.05521,-9.999,0.38618037,0.5320935,0.66897145,0.14591313,0.28279108,0.13687795,118658301
34.889469,-5.903363,104693620,0.22142,0.22142,0.22142,0.22142,0.001,0.001,3,1,0,0,19.91366446,18.63016054,19.06556307,18.40667391,GAMA,0.22142,-9.999,0.84810139,1.28350392,1.50699055,0.43540253,0.65888916,0.22348663,118654375
35.927486,-6.882275,114424095,0.33978999,0.33978999,0.29248506,0.29342732,0.00992915,0.00910794,3,1,0,0,21.0344728,19.20842821,19.63937049,18.94699459,GAMA,0.32414,-9.999,1.39510231,1.82604459,2.08747821,0.43094228,0.6923759,0.26143362,118718802
35.772843,-6.445375,111783851,0.11477,0.11477,0.11477,0.11477,0.001,0.001,3,1,0,0,18.12470494,16.83450931,17.24422991,16.56096126,GAMA,0.11477,-9.999,0.88047503,1.29019563,1.56374368,0.4097206,0.68326865,0.27354805,110471565
36.412078,-5.951902,116109483,0.05511,0.05511,0.05511,0.05511,0.001,0.001,3,1,0,0,18.33810364,17.20605068,17.5387715,16.96964811,GAMA,0.05511,-9.999,0.79933214,1.13205296,1.36845553,0.33272082,0.56912339,0.23640257,117546364
36.215466,-6.030654,116113190,0.13331001,0.13331001,0.13331001,0.13331001,0.001,0.001,3,1,0,0,19.15579072,17.82619628,18.2023098,17.56194958,GAMA,0.13331,-9.999,0.95348092,1.32959444,1.59384114,0.37611352,0.64036022,0.2642467,118647356
36.239174,-5.971853,116110631,0.22048201,0.22048201,0.25148639,0.25343454,0.01363375,0.01290288,3,1,0,0,19.58509641,17.96353118,18.39636561,17.70591839,GAMA,0.24827,-9.999,1.1887308,1.62156523,1.87917802,0.43283443,0.69044722,0.25761279,151941760
36.444651,-5.742681,116100647,0.057239,0.0431985,0.05992568,0.06066703,0.00324865,0.00345577,3,1,0,0,17.53395378,16.41612226,16.74328177,16.18603816,GAMA,0.05377,-9.999,0.79067201,1.11783152,1.34791562,0.32715951,0.55724361,0.2300841,89249782
34.991753,-6.43762,105475578,0.32480001,0.32480001,0.33563992,0.33262879,0.00749097,0.00538779,3,1,0,0,20.95389802,18.8340354,19.37152499,18.52103771,GAMA,0.31661,-9.999,1.58237303,2.11986262,2.43286031,0.53748959,0.85048728,0.31299769,118652518
35.484011,-5.85975,112112522,0.286057,0.286057,0.2681396,0.26592159,0.0174614,0.01445779,3,1,0,0,20.65263726,18.85752307,19.31420771,18.57557803,GAMA,0.25627,-9.999,1.33842955,1.79511419,2.07705923,0.45668464,0.73862968,0.28194504,92331569
36.243274,-6.26112,117424164,0.14607,0.14607,0.14607,0.14607,0.001,0.001,3,1,0,0,18.12891343,16.79569204,17.17129434,16.53361643,GAMA,0.14607,-9.999,0.95761909,1.33322139,1.595297,0.3756023,0.63767791,0.26207561,118660774
35.979385,-5.822605,116104117,0.29267001,0.25281799,0.27900678,0.28118578,0.01530519,0.01164251,3,1,0,0,20.69043116,18.86768013,19.34447353,18.58391028,GAMA,0.31951,-9.999,1.34595763,1.82275103,2.10652088,0.4767934,0.76056325,0.28376985,110130129
34.900463,-6.265265,105466802,0.28295001,0.28295001,0.21821773,0.21843606,0.0180137,0.01605838,3,1,0,0,20.37973448,19.20253129,19.57237348,18.99000979,GAMA,0.23587,-9.999,0.807361,1.17720319,1.38972469,0.36984219,0.58236369,0.2125215,110132385
35.817768,-5.841196,112111688,0.20778599,0.20778599,0.21930104,0.21906319,0.03083457,0.02803653,3,1,0,0,20.12056179,18.94829533,19.27984958,18.74939844,GAMA,0.20422,-9.999,0.84071221,1.17226646,1.37116335,0.33155425,0.53045114,0.19889689,114242515
35.707815,-6.3852,111780607,0.37738001,0.37738001,0.37738001,0.37738001,0.001,0.001,3,1,0,0,20.17412451,19.50394199,19.56573622,19.23961118,GAMA,0.37738,-9.999,0.60838829,0.67018252,0.93451333,0.06179423,0.32612504,0.26433081,116107215
36.160629,-6.353332,117429088,0.0813567,0.107254,0.03621535,0.04839287,0.00566739,0.00408951,3,1,0,0,19.53933219,18.46945198,18.75699531,18.21255634,GAMA,0.30238,-9.999,0.78233688,1.06988021,1.32677585,0.28754333,0.54443897,0.25689564,117483619
35.738252,-7.125,114436256,0.09133,0.14663801,0.11300466,0.11803195,0.01220378,0.00655666,3,1,0,0,18.74581374,17.67274363,18.03943337,17.44812235,GAMA,0.14753,-9.999,0.70638037,1.07307011,1.29769139,0.36668974,0.59131102,0.22462128,101805371
36.208247,-7.185997,114439323,0.22748999,0.0875073,0.2219227,0.2213518,0.02786943,0.02612332,3,1,0,0,19.82539257,18.60842082,18.96303738,18.40450658,GAMA,0.23027,-9.999,0.86235519,1.21697175,1.42088599,0.35461656,0.5585308,0.20391424,111793943
36.255242,-7.312671,117513724,0.13992999,0.13992999,0.13992999,0.13992999,0.001,0.001,3,1,0,0,18.83553502,17.74490426,18.14365038,17.51276783,GAMA,0.13993,-9.999,0.69188464,1.09063076,1.32276719,0.39874612,0.63088255,0.23213643,89259921
35.447884,-5.945066,112117345,0.50963002,0.50963002,0.50963002,0.50963002,0.001,0.001,3,1,0,0,20.97079399,19.20585757,19.69861561,18.87072097,GAMA,0.50963,-9.999,1.27217838,1.76493642,2.10007302,0.49275804,0.82789464,0.3351366,89276774
34.845291,-6.335751,105470256,0.17621,0.17621,0.17621,0.17621,0.001,0.001,3,1,0,0,19.51205422,18.56179752,18.85368904,18.40089869,GAMA,0.17621,-9.999,0.65836518,0.9502567,1.11115553,0.29189152,0.45279035,0.16089883,104676573
35.995716,-5.966772,116110535,0.3802,0.3802,0.36114934,0.35595745,0.02176576,0.01644421,3,1,0,0,21.28676608,19.19990478,19.72731821,18.88800017,GAMA,0.32356,-9.999,1.55944787,2.0868613,2.39876591,0.52741343,0.83931804,0.31190461,101821925
35.769463,-5.864144,112112861,0.35492,0.35492,0.35492,0.35492,0.001,0.001,3,1,0,0,20.78188205,18.55235745,19.12942888,18.23722294,GAMA,0.35492,-9.999,1.65245317,2.2295246,2.54465911,0.57707143,0.89220594,0.31513451,110503787
34.638616,-6.089234,105457476,0.23707999,0.25896001,0.27788952,0.26696104,0.00846736,0.00481541,3,1,0,0,20.87569135,19.02576783,19.4806532,18.71828788,GAMA,0.25309,-9.999,1.39503815,1.84992352,2.15740347,0.45488537,0.76236532,0.30747995,93885995
34.561973,-5.888745,104692762,0.14013,0.14013,0.14013,0.14013,0.001,0.001,3,1,0,0,19.46366227,18.79303838,19.02330272,18.68375191,GAMA,0.14013,-9.999,0.44035955,0.67062389,0.77991036,0.23026434,0.33955081,0.10928647,121684845
34.738402,-6.039239,104701375,0.467406,0.23611,0.3336128,0.30411977,0.01948145,0.011279,3,1,0,0,20.35447195,18.40459876,18.97180363,18.04190301,GAMA,0.25526,-9.999,1.38266832,1.94987319,2.31256894,0.56720487,0.92990062,0.36269575,117547478
35.269767,-5.900359,112114956,0.31937,0.31937,0.31937,0.31937,0.001,0.001,3,1,0,0,20.26403856,18.30890966,18.7778963,18.03469861,GAMA,0.31937,-9.999,1.48614226,1.9551289,2.22933995,0.46898664,0.74319769,0.27421105,110481135
34.666381,-5.893733,104693078,0.14057,0.14057,0.14057,0.14057,0.001,0.001,3,1,0,0,18.981206,17.90568402,18.26069435,17.69828014,GAMA,0.14057,-9.999,0.72051165,1.07552198,1.28292586,0.35501033,0.56241421,0.20740388,101130727
34.837422,-6.0821,105457024,0.18339001,0.18339001,0.18339001,0.18339001,0.001,0.001,3,1,0,0,19.79585733,18.71975046,19.05571061,18.5098279,GAMA,0.18339,-9.999,0.74014672,1.07610687,1.28602943,0.33596015,0.54588271,0.20992256,125246934
36.147892,-6.431996,117433463,0.28292999,0.28292999,0.28292999,0.28292999,0.001,0.001,3,1,0,0,20.43016263,18.97865445,19.41933222,18.72863914,GAMA,0.28293,-9.999,1.01083041,1.45150818,1.70152349,0.44067777,0.69069308,0.25001531,112115580
35.514006,-5.85385,112112019,0.21198,0.21198,0.21198,0.21198,0.001,0.001,3,1,0,0,19.07689855,17.72178077,18.13897895,17.48080706,GAMA,0.21198,-9.999,0.9379196,1.35511778,1.59609149,0.41719818,0.65817189,0.24097371,117463803
36.441292,-5.870102,116106176,0.23077001,0.23077001,0.23077001,0.23077001,0.001,0.001,3,1,0,0,21.23236679,19.507429,19.95623726,19.24053422,GAMA,0.23077,-9.999,1.27612953,1.72493779,1.99183257,0.44880826,0.71570304,0.26689478,93872965
36.289542,-5.990796,116111442,0.23364,0.23364,0.23364,0.23364,0.001,0.001,3,1,0,0,19.11416114,18.17697367,18.47175964,18.0439831,GAMA,0.23364,-9.999,0.6424015,0.93718747,1.07017804,0.29478597,0.42777654,0.13299057,112119561
36.237269,-5.782239,116102552,0.32753,0.32753,0.28641319,0.30539235,0.02317688,0.01790063,3,1,0,0,20.74492695,19.16334651,19.68550749,18.70733492,GAMA,0.30491,-9.999,1.05941946,1.58158044,2.03759203,0.52216098,0.97817257,0.45601159,117558225
36.525523,-6.835068,117490268,0.19039001,0.19039001,0.19039001,0.19039001,0.001,0.001,3,1,0,0,19.17595779,18.50394827,18.71832537,18.44642621,GAMA,0.19039,-9.999,0.45763242,0.67200952,0.72953158,0.2143771,0.27189916,0.05752206,110482101
35.853136,-7.463513,114453230,0.31290999,0.31290999,0.31290999,0.31290999,0.001,0.001,3,1,0,0,21.16979143,19.09506513,19.6121083,18.79241039,GAMA,0.31291,-9.999,1.55768313,2.0747263,2.37738104,0.51704317,0.81969791,0.30265474,104670317
36.244508,-6.212044,117421908,0.23866101,0.23866101,0.20967694,0.20935322,0.01657636,0.01589674,3,1,0,0,19.67819274,18.19055542,18.60881745,17.92471146,GAMA,0.20284,-9.999,1.06937529,1.48763732,1.75348128,0.41826203,0.68410599,0.26584396,110491138
36.115562,-5.976147,116110864,0.27621001,0.27621001,0.27621001,0.27621001,0.001,0.001,3,1,0,0,20.12693762,19.06746971,19.39516407,18.91467478,GAMA,0.27621,-9.999,0.73177355,1.05946791,1.21226284,0.32769436,0.48048929,0.15279493,116096984
36.045971,-5.869278,116105795,0.13451,0.13451,0.13451,0.13451,0.001,0.001,3,1,0,0,18.26158419,16.93441351,17.30495592,16.67392189,GAMA,0.13451,-9.999,0.95662827,1.32717068,1.5876623,0.37054241,0.63103403,0.26049162,93864125
36.284107,-5.815723,116103831,0.26484999,0.26484999,0.27446052,0.30650935,0.01816947,0.02271497,3,1,0,0,21.02446478,19.27113755,19.74507593,19.00709289,GAMA,0.26632,-9.999,1.27938885,1.75332723,2.01737189,0.47393838,0.73798304,0.26404466,117566681
36.359226,-5.928405,116108798,0.27549401,0.27549401,0.28208235,0.27520862,0.00914008,0.01056861,3,1,0,0,20.81975747,19.06390182,19.50458948,18.79845132,GAMA,0.23662,-9.999,1.31516799,1.75585565,2.02130615,0.44068766,0.70613816,0.2654505,117555183
36.637215,-5.940609,118924960,0.10976,0.10976,0.12852637,0.12693574,0.01308616,0.00697881,3,1,0,0,18.68955884,17.6395892,17.99556928,17.4303481,GAMA,0.11543,-9.999,0.69398956,1.04996964,1.25921074,0.35598008,0.56522118,0.2092411,111762345
36.339158,-5.967016,116110583,0.23334999,0.23334999,0.23334999,0.23334999,0.001,0.001,3,1,0,0,20.82786828,19.26964971,19.73539927,19.00149452,GAMA,0.23335,-9.999,1.09246901,1.55821857,1.82637376,0.46574956,0.73390475,0.26815519,117433576
35.396306,-5.887945,112114228,0.29352999,0.29352999,0.24664329,0.21980503,0.03731341,0.03782365,3,1,0,0,20.40923673,19.48491276,19.74034188,19.33154321,GAMA,0.29317,-9.999,0.66889485,0.92432397,1.07769352,0.25542912,0.40879867,0.15336955,118643761
36.467481,-5.970884,116110652,0.29716,0.26300499,0.31549367,0.32464406,0.02178889,0.02301801,3,1,0,16,20.35778255,18.3614684,18.88463572,18.05070818,GAMA,0.29546,-9.999,1.47314683,1.99631415,2.30707437,0.52316732,0.83392754,0.31076022,125242617
35.95502,-6.118624,111765746,0.174738,0.119198,0.18242326,0.18354104,0.00853833,0.00791118,3,1,0,0,18.39231824,16.9766848,17.39487853,16.72257908,GAMA,0.23671,-9.999,0.99743971,1.41563344,1.66973916,0.41819373,0.67229945,0.25410572,101811255
36.647963,-5.965145,118926833,0.0710865,0.0710865,0.1436705,0.13815141,0.00670374,0.00652407,3,1,0,0,18.65414241,17.41856819,17.7515474,17.1778191,GAMA,0.1445,-9.999,0.90259501,1.23557422,1.47632331,0.33297921,0.5737283,0.24074909,117563569
35.789191,-5.810871,112110331,0.23681,0.23681,0.23681,0.23681,0.001,0.001,3,1,0,0,20.24240727,18.86856644,19.26016424,18.61472796,GAMA,0.23681,-9.999,0.98224303,1.37384083,1.62767931,0.3915978,0.64543628,0.25383848,118926833
35.87874,-6.080831,111763055,0.35543999,0.35543999,0.35543999,0.35543999,0.001,0.001,3,1,0,0,20.05666359,19.1578203,19.33337358,18.87027155,GAMA,0.35544,-9.999,0.72329001,0.89884329,1.18639204,0.17555328,0.46310203,0.28754875,118723960
36.64543,-6.039041,118930636,0.48239499,0.47099999,0.46457249,0.46612132,0.02209729,0.01695919,3,1,0,0,21.55525923,19.22995063,19.87096439,18.84039935,GAMA,0.31285,-9.999,1.68429484,2.3253086,2.71485988,0.64101376,1.03056504,0.38955128,117455888
35.815814,-7.037123,114431650,0.13923,0.13923,0.13923,0.13923,0.001,0.001,3,1,0,0,19.85592872,18.42846198,18.88737187,18.14693689,GAMA,0.13923,-9.999,0.96855685,1.42746674,1.70899183,0.45890989,0.74043498,0.28152509,118671747
36.218753,-6.021985,116112840,0.31821001,0.31821001,0.31821001,0.31821001,0.001,0.001,3,1,0,0,20.54470984,19.10325655,19.50073058,18.7976844,GAMA,0.31821,-9.999,1.04397926,1.44145329,1.74702544,0.39747403,0.70304618,0.30557215,110144985
34.63619,-6.740716,105491167,0.163628,0.163628,0.14735326,0.14576316,0.00272417,0.00247622,3,1,0,0,18.502386,17.08079893,17.4714454,16.79104997,GAMA,0.13958,-9.999,1.0309406,1.42158707,1.71133603,0.39064647,0.68039543,0.28974896,118668221
35.78353,-5.844001,112111819,0.08255,0.08255,0.08736446,0.0876026,0.00855572,0.00747699,3,1,0,0,18.94768245,17.84006925,18.16171083,17.61285995,GAMA,0.09366,-9.999,0.78597162,1.1076132,1.3348225,0.32164158,0.54885088,0.2272093,117572755
35.874671,-5.836658,112111510,0.13989,0.13989,0.18920209,0.19100335,0.03602113,0.03025084,3,1,0,0,20.01504427,19.38779393,19.59855978,19.36178238,GAMA,0.15542,-9.999,0.41648449,0.62725034,0.65326189,0.21076585,0.2367774,0.02601155,115694711
36.480119,-5.848601,116105173,0.23086999,0.23086999,0.23500755,0.23562206,0.0085017,0.00847365,3,1,0,0,20.27279168,18.60735557,19.03515785,18.33057305,GAMA,0.22715,-9.999,1.23763383,1.66543611,1.94221863,0.42780228,0.7045848,0.27678252,118650654
35.687868,-5.801796,112109815,0.410355,0.410355,0.27700564,0.28949416,0.00731911,0.00808031,3,1,0,0,20.68170922,19.03302126,19.47703095,18.7242196,GAMA,0.34483,-9.999,1.20467827,1.64868796,1.95748962,0.44400969,0.75281135,0.30880166,151935862
34.646549,-6.812779,94359165,0.30452001,0.30452001,0.30452001,0.30452001,0.001,0.001,3,1,0,0,20.12758658,18.20073141,18.72067042,17.87914133,GAMA,0.30452,-9.999,1.40691616,1.92685517,2.24844525,0.51993901,0.84152909,0.32159008,118721200
36.186285,-6.423741,117433019,0.20491,0.20491,0.20491,0.20491,0.001,0.001,3,1,0,0,20.33947501,19.04613909,19.43865673,18.79252941,GAMA,0.20491,-9.999,0.90081828,1.29333592,1.5469456,0.39251764,0.64612732,0.25360968,117474497
36.254374,-6.13608,117418551,0.30320001,0.35449001,0.31573176,0.31511551,0.02819264,0.02440353,3,1,0,0,20.54439062,19.31149984,19.66461212,18.99480872,GAMA,0.31956,-9.999,0.8797785,1.23289078,1.5495819,0.35311228,0.6698034,0.31669112,114239358
36.525068,-5.784077,116102305,0.0600826,0.0500245,0.04363578,0.03706637,0.0076946,0.00194084,3,1,0,0,18.08106104,17.57700747,17.70780079,17.42362928,GAMA,0.03219,-9.999,0.37326025,0.50405357,0.65743176,0.13079332,0.28417151,0.15337819,92325660
36.298487,-6.229073,117422792,0.145004,0.21753301,0.21934855,0.22197524,0.0149972,0.00718371,3,1,0,0,19.86758411,18.36678809,18.79951011,18.09370947,GAMA,0.30093,-9.999,1.068074,1.50079602,1.77387464,0.43272202,0.70580064,0.27307862,117552233
